"result" "gen.1date" "proportion.source1" "maxR2fit.1date" "fit.quality.1event" "fit.quality.2events" "bestmatch.event1.source1" "bestmatch.event1.source2" "proportion.event2.source1" "bestmatch.event2.source1" "bestmatch.event2.source2" "gen.2dates.date1" "gen.2dates.date2" "maxScore.2events" "proportion.date1.source1" "bestmatch.date1.source1" "bestmatch.date1.source2" "proportion.date2.source1" "bestmatch.date2.source1" "bestmatch.date2.source2" "JOLA" "WOLLOF" "MANDINKAI" "MANDINKAII" "SEREHULE" "FULAI" "MALINKE" "SERERE" "MANJAGO" "FULAII" "BAMBARA" "AKANS" "MOSSI" "YRI" "KASEM" "NAMKAM" "SEMI.BANTU" "BANTU" "LWK" "KAMBE" "CHONYI" "KAUMA" "WASAMBAA" "GIRIAMA" "WABONDEI" "MZIGUA" "MKK" "WOLAYTA" "SOMALI" "ARI" "SUDANESE" "GUMUZ" "OROMO" "AMHARA" "AFAR" "ANUAK" "TYGRAY" "MALAWI" "SEBANTU" "AMAXHOSA" "SWBANTU" "KHWE" "GUIGHANAKGAL" "KARRETJIE" "NAMA" "XUN" "KHOMANI" "JUHOAN" "FIN" "CEU" "GBR" "IBS" "TSI" "GIH" "KHV" "CDX" "CHB" "CHS" "JPT" "PELII"
"KHWE.nolocal.5" "one-date-multiway" "24.3967049678575" "0.49" "0.856599667341191" "0.946489805439484" "0.997394120816949" "AMAXHOSA" "SEMI.BANTU" "0.27" "SEBANTU" "SEBANTU" "17.6768434938127" "74.4603037743102" "0.224109638696271" "0.47" "SEMI.BANTU" "AMAXHOSA" "0.47" "AMAXHOSA" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.079384197951567" "0" "0.0213534109992477" "0.314539973873004" "0.173475085954456" "0.0917478761268718" "0" "0" "0" "0.1948867855095" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.124612669585353" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"KHWE.nolocal.6" "one-date-multiway" "24.3967049678575" "0.49" "0.856599667341191" "0.946489805439484" "0.997394120816949" "AMAXHOSA" "SEMI.BANTU" "0.27" "SEBANTU" "SEBANTU" "17.6768434938127" "74.4603037743102" "0.224109638696271" "0.47" "SEMI.BANTU" "AMAXHOSA" "0.47" "AMAXHOSA" "SEMI.BANTU" "0" "0.0254845726824976" "0.0369320647300939" "0" "0.00172895372407191" "0.00812177101713126" "0" "0" "0.00334049347399668" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0261187953410111" "0" "0.022414195864733" "0.0311275664174189" "0" "0.0283981370940148" "0" "0.0508387624647303" "0.00655460932775009" "0" "0" "0" "0" "0.67812337124667" "0.0441460435222302" "0" "0" "0" "0" "0" "0" "0" "0.00062990352159239" "0.00104920533743165" "0.000851796756891125" "0" "0.0102381574085986" "0.00766970113980485" "0.00549354766129332" "0.00343282339722281" "0" "0.000654798575444231" "0.00469655669786205" "0.00195417259750953"
"KHWE.nolocal.7" "one-date-multiway" "24.3967049678575" "0.49" "0.856599667341191" "0.946489805439484" "0.997394120816949" "AMAXHOSA" "SEMI.BANTU" "0.27" "SEBANTU" "SEBANTU" "17.6768434938127" "74.4603037743102" "0.224109638696271" "0.47" "SEMI.BANTU" "AMAXHOSA" "0.47" "AMAXHOSA" "SEMI.BANTU" "0.00581185729201504" "0.023663558151971" "0.0235623416845501" "0" "0" "0.00660551503632624" "0" "0" "0.000149031954226762" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00832665084650375" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.795351561406545" "0.118177034586237" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00302577074511886" "0.00986654608090215" "0" "0.000272757317074774" "0.00518737489852947" "0"
"KHWE.nolocal.8" "one-date-multiway" "24.3967049678575" "0.49" "0.856599667341191" "0.946489805439484" "0.997394120816949" "AMAXHOSA" "SEMI.BANTU" "0.27" "SEBANTU" "SEBANTU" "17.6768434938127" "74.4603037743102" "0.224109638696271" "0.47" "SEMI.BANTU" "AMAXHOSA" "0.47" "AMAXHOSA" "SEMI.BANTU" "0" "0" "0" "0" "0" "0" "0.00759360935722821" "0" "0" "0" "0.0308501274532785" "0.0075151327696253" "0" "0.0619367559214597" "0" "0.00658097977182999" "0.225988278494095" "0.147932123594991" "0.0800743480947582" "0" "0" "0" "0.123645303008423" "0" "0" "0" "0.0318362465098912" "0" "0.0314436622755267" "0.0105920375018814" "0" "0" "0.0176430111914609" "0.0768853482449997" "0.00796217534284407" "0.0588735260164379" "0.00554645585517153" "0" "0" "0" "0.067100878596097" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GUIGHANAKGAL.nolocal.1" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0348037112069148" "0" "0" "0" "0" "0.467189109599894" "0" "0" "0" "0" "0" "0.498007179193191" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GUIGHANAKGAL.nolocal.2" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0.0169162831979668" "0.0100166203095042" "0.01792634182685" "0.0199606982626315" "0.00675139692178822" "0.0125583553099574" "0" "0.0164592089643757" "0.0143298354917305" "0" "0" "0" "0" "0.0185232542287816" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0149938172787702" "0.0150783405388025" "0.0172789643851824" "0" "0" "0" "0" "0" "0" "0" "0.748946985705375" "0.0368742081884618" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.000361799966300565" "0.00652262681127962" "0.00842471158766048" "0" "0.0101316713967727" "0.00794487962780893" "0"
"GUIGHANAKGAL.nolocal.3" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0.0222087377262628" "0.0154499721188241" "0" "0" "0" "0" "0.193184463221993" "0" "0" "0" "0" "0" "0" "0" "0.0494054585945875" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00646308720750392" "0.0127146359295347" "0.00505644443448867" "0" "0" "0" "0" "0" "0" "0" "0.566585640030273" "0.108765830847813" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0201657298887186" "0" "0"
"GUIGHANAKGAL.nolocal.4" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0.0130167194406827" "0.00520002716128206" "0" "0" "0.007867175629864" "0" "0" "0.0238807951260451" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00905513442520392" "0" "0.0120607605044833" "0.025033569581929" "0.0116682816727834" "0.0133689846367604" "0" "0.02867616769466" "0.0305624222031969" "0" "0" "0" "0" "0.778229634670281" "0" "0" "0" "0" "0" "0" "0" "0" "0.00144419523688273" "0" "0.00416857274388222" "0" "0.00437918830145303" "0.0153199511846633" "0.00439180496581296" "0.00448018061328205" "0" "0" "0.00433596806583109" "0.00286046614102041"
"GUIGHANAKGAL.nolocal.5" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0.0461704086765745" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0233113594014269" "0" "0.000616815862342428" "0.0264028450832828" "0.00218638302902874" "0.00368602756768909" "0" "0.237630308900002" "0" "0" "0" "0" "0" "0.627935619031275" "0.0213868542193643" "0" "0" "0" "0" "0" "0" "0" "0.00422960722882241" "0" "0" "0" "0" "0" "0" "0" "0.00644377100019119" "0" "0" "0"
"GUIGHANAKGAL.nolocal.6" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0.0224430203779577" "0" "0" "0.0339795748316049" "0.0118170568019877" "0.0168316420195316" "0" "0.0145089483524455" "0.013015878698545" "0.000462214618685706" "0" "0" "0" "0.0328970321298067" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0139436395626008" "0.0153279252830881" "0.0122675052405611" "0" "0" "0.00644059780979506" "0" "0" "0" "0" "0.74969342636654" "0.0257837427467289" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0120302825636348" "0.00538291009044958" "0.00682833616262151" "0" "0" "0.00610023926606135" "0.00024602707735454"
"GUIGHANAKGAL.nolocal.7" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0543230980839923" "0" "0" "0" "0" "0.425512329703451" "0" "0" "0" "0" "0" "0.497354962716879" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0228096094956777" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"GUIGHANAKGAL.nolocal.8" "one-date" "26.4368797451572" "0.19" "0.864680969354819" "0.996138845964612" "0.99962981753586" "AMAXHOSA" "AMAXHOSA" "0.32" "SEBANTU" "AMAXHOSA" "10.0210416007447" "55.7737562519887" "0.173615507887141" "0.27" "AMAXHOSA" "AMAXHOSA" "0.22" "AMAXHOSA" "AMAXHOSA" "0" "0.0209472229516836" "0.0193017506132094" "0.0178197651051063" "0.0174513666822396" "0.0071072358439533" "0" "0" "0.0183801120759552" "0.00987261432383917" "0" "0" "0" "0" "0.0156738123013956" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0201806948179433" "0.00920200275147011" "0.020174083066082" "0" "0" "0" "0" "0" "0" "0" "0.739370396357303" "0.0451390583940991" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.00338308740389106" "0.0128552799318122" "0" "0.0143280263514309" "0.00881349102858657" "0"
"KARRETJIE.nolocal.1" "multiple-dates" "4.59722737909321" "0.17" "0.998262259157317" "0.997863257080337" "0.999598289469234" "CEU" "AMAXHOSA" "0.44" "AMAXHOSA" "AMAXHOSA" "4.28814437070461" "35.4999071700587" "0.579908813962703" "0.17" "CEU" "AMAXHOSA" "0.17" "AMAXHOSA" "AMAXHOSA" "0" "0.0215360675853542" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.119641825812812" "0" "0" "0" "0" "0" "0" "0" "0" "0.0058036325128082" "0.391640801798286" "0.068101788869821" "0.00104450089014453" "0.07168428111539" "0.140029497543754" "0.0995469583238842" "0" "0" "0.0809706455477466" "0" "0"
"KARRETJIE.nolocal.2" "multiple-dates" "4.59722737909321" "0.17" "0.998262259157317" "0.997863257080337" "0.999598289469234" "CEU" "AMAXHOSA" "0.44" "AMAXHOSA" "AMAXHOSA" "4.28814437070461" "35.4999071700587" "0.579908813962703" "0.17" "CEU" "AMAXHOSA" "0.17" "AMAXHOSA" "AMAXHOSA" "0.00927123858304384" "0.0190012570752358" "0.0225916838396658" "0" "0" "0.00978499251864348" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0127927051095082" "0.0227992185604265" "0" "0.00734939117522296" "0" "0" "0" "0" "0" "0" "0" "0.875513785053373" "0" "0" "0" "0" "0" "0" "0" "0" "0.00153570721462914" "0" "0" "0" "0.000636861464408109" "0.000223211807333336" "0" "0.00551014457412871" "0" "0.00191144693910915" "0.00703980919954204" "0.00403854688572953"
"KARRETJIE.nolocal.3" "multiple-dates" "4.59722737909321" "0.17" "0.998262259157317" "0.997863257080337" "0.999598289469234" "CEU" "AMAXHOSA" "0.44" "AMAXHOSA" "AMAXHOSA" "4.28814437070461" "35.4999071700587" "0.579908813962703" "0.17" "CEU" "AMAXHOSA" "0.17" "AMAXHOSA" "AMAXHOSA" "0.0327415863533664" "0.0128409677346462" "0" "0" "0" "0.0219541485850456" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0196348355632361" "0.0164366975014966" "0" "0.0281804874514021" "0" "0" "0" "0" "0" "0" "0" "0.642321815653011" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0.0431586857230655" "0.0690950085189636" "0" "0.0616594208590697" "0.0369436467747245" "0.0150326992819724"
